vehicle_id,p_start,p_temp,p_end,pre_routes,pre_regions,freq,label
533,"(116.45896, 39.89937000000001)","(116.43521, 39.85754)","(116.42174, 39.85693)","('baiziwan', 's._3rd_ring', 's._3rd_ring')","('nanmofang_chaoyang', 'fenzhongsi_fengtai', 'dongtieying_fengtai')",9,True
533,"(116.45896, 39.89937000000001)","(116.43521, 39.85754)","(116.33324, 39.84777)","('baiziwan', 's._3rd_ring', '南三环西路')","('nanmofang_chaoyang', 'fenzhongsi_fengtai', '万泉寺村_fengtai')",9,True
533,"(116.45896, 39.89937000000001)","(116.43521, 39.85754)","(116.31494, 39.83978)","('baiziwan', 's._3rd_ring', 'rd._guanghua')","('nanmofang_chaoyang', 'fenzhongsi_fengtai', 'hua‘xiang_fengtai')",9,True
533,"(116.45896, 39.89937000000001)","(116.43521, 39.85754)","(116.33257, 39.8473)","('baiziwan', 's._3rd_ring', 'south_3rd_ring')","('nanmofang_chaoyang', 'fenzhongsi_fengtai', '万泉寺村_fengtai')",9,True
533,"(116.45896, 39.89937000000001)","(116.43521, 39.85754)","(116.36484, 39.84922)","('baiziwan', 's._3rd_ring', 'majiabao_west_avenue')","('nanmofang_chaoyang', 'fenzhongsi_fengtai', '右安门村_fengtai')",9,True
533,"(116.45896, 39.89937000000001)","(116.43521, 39.85754)","(116.39969, 39.83082)","('baiziwan', 's._3rd_ring', '南四环中路')","('nanmofang_chaoyang', 'fenzhongsi_fengtai', 'dahongmen_fengtai')",9,True
533,"(116.45896, 39.89937000000001)","(116.43521, 39.85754)","(116.4554, 39.88687)","('baiziwan', 's._3rd_ring', '东三环中路')","('nanmofang_chaoyang', 'fenzhongsi_fengtai', 'nanmofang_chaoyang')",9,True
533,"(116.45896, 39.89937000000001)","(116.43521, 39.85754)","(116.45567, 39.94392)","('baiziwan', 's._3rd_ring', 'e_3rd_ring')","('nanmofang_chaoyang', 'fenzhongsi_fengtai', 'jiangtai_chaoyang')",9,True
533,"(116.45896, 39.89937000000001)","(116.43521, 39.85754)","(116.42394, 39.96824)","('baiziwan', 's._3rd_ring', '北三环东路')","('nanmofang_chaoyang', 'fenzhongsi_fengtai', 'taiyanggong_chaoyang')",9,True
533,"(116.45896, 39.89937000000001)","(116.43521, 39.85754)","(116.40212, 39.96766)","('baiziwan', 's._3rd_ring', '北三环中路')","('nanmofang_chaoyang', 'fenzhongsi_fengtai', 'none_chaoyang')",9,True
533,"(116.45896, 39.89937000000001)","(116.43521, 39.85754)","(116.36231, 39.9666)","('baiziwan', 's._3rd_ring', '北太平庄路')","('nanmofang_chaoyang', 'fenzhongsi_fengtai', 'huayuanlu_subdistrict_haidian')",9,True
533,"(116.45896, 39.89937000000001)","(116.43521, 39.85754)","(116.30233, 39.95884)","('baiziwan', 's._3rd_ring', '苏州桥')","('nanmofang_chaoyang', 'fenzhongsi_fengtai', 'none_haidian')",9,True
533,"(116.45896, 39.89937000000001)","(116.43521, 39.85754)","(116.3959, 39.96486)","('baiziwan', 's._3rd_ring', 'anhua')","('nanmofang_chaoyang', 'fenzhongsi_fengtai', 'none_chaoyang')",9,True
533,"(116.45896, 39.89937000000001)","(116.43521, 39.85754)","(116.4021, 39.94598)","('baiziwan', 's._3rd_ring', 'inner_andingmen_str')","('nanmofang_chaoyang', 'fenzhongsi_fengtai', 'none_dongcheng')",9,True
533,"(116.45896, 39.89937000000001)","(116.43521, 39.85754)","(116.44404, 39.93969)","('baiziwan', 's._3rd_ring', 'dongzhimen_outer_street')","('nanmofang_chaoyang', 'fenzhongsi_fengtai', 'none_chaoyang')",9,True
533,"(116.45896, 39.89937000000001)","(116.43521, 39.85754)","(116.48373, 39.97688)","('baiziwan', 's._3rd_ring', 'jiuxianqiao')","('nanmofang_chaoyang', 'fenzhongsi_fengtai', 'jiangtai_chaoyang')",9,True
533,"(116.45896, 39.89937000000001)","(116.43521, 39.85754)","(116.48963, 39.99506)","('baiziwan', 's._3rd_ring', 'jingmi')","('nanmofang_chaoyang', 'fenzhongsi_fengtai', 'dongxindian_chaoyang')",9,True
533,"(116.45896, 39.89937000000001)","(116.33324, 39.84777)","(116.36499, 39.84581)","('baiziwan', '南三环西路', 'west_majiapu')","('nanmofang_chaoyang', '万泉寺村_fengtai', '右安门村_fengtai')",9,True
533,"(116.45896, 39.89937000000001)","(116.33324, 39.84777)","(116.46518, 39.80823)","('baiziwan', '南三环西路', 'santaishan')","('nanmofang_chaoyang', '万泉寺村_fengtai', 'yizhuang_daxing')",9,True
533,"(116.45896, 39.89937000000001)","(116.33324, 39.84777)","(116.44453, 39.95906)","('baiziwan', '南三环西路', 'north_3rd_ring')","('nanmofang_chaoyang', '万泉寺村_fengtai', 'taiyanggong_chaoyang')",9,True
533,"(116.45896, 39.89937000000001)","(116.33324, 39.84777)","(116.34208, 39.96645)","('baiziwan', '南三环西路', '北三环西路')","('nanmofang_chaoyang', '万泉寺村_fengtai', 'none_haidian')",9,True
533,"(116.45896, 39.89937000000001)","(116.31494, 39.83978)","(116.36499, 39.84581)","('baiziwan', 'rd._guanghua', 'west_majiapu')","('nanmofang_chaoyang', 'hua‘xiang_fengtai', '右安门村_fengtai')",9,True
533,"(116.45896, 39.89937000000001)","(116.31494, 39.83978)","(116.46518, 39.80823)","('baiziwan', 'rd._guanghua', 'santaishan')","('nanmofang_chaoyang', 'hua‘xiang_fengtai', 'yizhuang_daxing')",9,True
533,"(116.45896, 39.89937000000001)","(116.31494, 39.83978)","(116.44453, 39.95906)","('baiziwan', 'rd._guanghua', 'north_3rd_ring')","('nanmofang_chaoyang', 'hua‘xiang_fengtai', 'taiyanggong_chaoyang')",9,True
533,"(116.45896, 39.89937000000001)","(116.31494, 39.83978)","(116.34208, 39.96645)","('baiziwan', 'rd._guanghua', '北三环西路')","('nanmofang_chaoyang', 'hua‘xiang_fengtai', 'none_haidian')",9,True
533,"(116.45896, 39.89937000000001)","(116.31677, 39.83669)","(116.36484, 39.84922)","('baiziwan', 'empty', 'majiabao_west_avenue')","('nanmofang_chaoyang', 'hua‘xiang_fengtai', '右安门村_fengtai')",9,True
533,"(116.45896, 39.89937000000001)","(116.31677, 39.83669)","(116.39969, 39.83082)","('baiziwan', 'empty', '南四环中路')","('nanmofang_chaoyang', 'hua‘xiang_fengtai', 'dahongmen_fengtai')",9,True
533,"(116.45896, 39.89937000000001)","(116.33257, 39.8473)","(116.36499, 39.84581)","('baiziwan', 'south_3rd_ring', 'west_majiapu')","('nanmofang_chaoyang', '万泉寺村_fengtai', '右安门村_fengtai')",9,True
533,"(116.45896, 39.89937000000001)","(116.33257, 39.8473)","(116.46518, 39.80823)","('baiziwan', 'south_3rd_ring', 'santaishan')","('nanmofang_chaoyang', '万泉寺村_fengtai', 'yizhuang_daxing')",9,True
533,"(116.45896, 39.89937000000001)","(116.33257, 39.8473)","(116.44453, 39.95906)","('baiziwan', 'south_3rd_ring', 'north_3rd_ring')","('nanmofang_chaoyang', '万泉寺村_fengtai', 'taiyanggong_chaoyang')",9,True
533,"(116.45896, 39.89937000000001)","(116.33257, 39.8473)","(116.34208, 39.96645)","('baiziwan', 'south_3rd_ring', '北三环西路')","('nanmofang_chaoyang', '万泉寺村_fengtai', 'none_haidian')",9,True
533,"(116.45896, 39.89937000000001)","(116.36484, 39.84922)","(116.36499, 39.84581)","('baiziwan', 'majiabao_west_avenue', 'west_majiapu')","('nanmofang_chaoyang', '右安门村_fengtai', '右安门村_fengtai')",9,True
533,"(116.45896, 39.89937000000001)","(116.36484, 39.84922)","(116.46518, 39.80823)","('baiziwan', 'majiabao_west_avenue', 'santaishan')","('nanmofang_chaoyang', '右安门村_fengtai', 'yizhuang_daxing')",9,True
533,"(116.45896, 39.89937000000001)","(116.36484, 39.84922)","(116.45465, 39.86367)","('baiziwan', 'majiabao_west_avenue', 'empty')","('nanmofang_chaoyang', '右安门村_fengtai', 'shilihe_chaoyang')",9,True
533,"(116.45896, 39.89937000000001)","(116.36484, 39.84922)","(116.44453, 39.95906)","('baiziwan', 'majiabao_west_avenue', 'north_3rd_ring')","('nanmofang_chaoyang', '右安门村_fengtai', 'taiyanggong_chaoyang')",9,True
533,"(116.45896, 39.89937000000001)","(116.36484, 39.84922)","(116.34208, 39.96645)","('baiziwan', 'majiabao_west_avenue', '北三环西路')","('nanmofang_chaoyang', '右安门村_fengtai', 'none_haidian')",9,True
533,"(116.45896, 39.89937000000001)","(116.36499, 39.84581)","(116.36433, 39.83178)","('baiziwan', 'west_majiapu', 'west_majiapu')","('nanmofang_chaoyang', '右安门村_fengtai', '右安门村_fengtai')",9,True
533,"(116.45896, 39.89937000000001)","(116.36499, 39.84581)","(116.39969, 39.83082)","('baiziwan', 'west_majiapu', '南四环中路')","('nanmofang_chaoyang', '右安门村_fengtai', 'dahongmen_fengtai')",9,True
533,"(116.45896, 39.89937000000001)","(116.36499, 39.84581)","(116.4554, 39.88687)","('baiziwan', 'west_majiapu', '东三环中路')","('nanmofang_chaoyang', '右安门村_fengtai', 'nanmofang_chaoyang')",9,True
533,"(116.45896, 39.89937000000001)","(116.36499, 39.84581)","(116.45567, 39.94392)","('baiziwan', 'west_majiapu', 'e_3rd_ring')","('nanmofang_chaoyang', '右安门村_fengtai', 'jiangtai_chaoyang')",9,True
533,"(116.45896, 39.89937000000001)","(116.36499, 39.84581)","(116.42394, 39.96824)","('baiziwan', 'west_majiapu', '北三环东路')","('nanmofang_chaoyang', '右安门村_fengtai', 'taiyanggong_chaoyang')",9,True
533,"(116.45896, 39.89937000000001)","(116.36499, 39.84581)","(116.40212, 39.96766)","('baiziwan', 'west_majiapu', '北三环中路')","('nanmofang_chaoyang', '右安门村_fengtai', 'none_chaoyang')",9,True
533,"(116.45896, 39.89937000000001)","(116.36499, 39.84581)","(116.36231, 39.9666)","('baiziwan', 'west_majiapu', '北太平庄路')","('nanmofang_chaoyang', '右安门村_fengtai', 'huayuanlu_subdistrict_haidian')",9,True
533,"(116.45896, 39.89937000000001)","(116.36499, 39.84581)","(116.30233, 39.95884)","('baiziwan', 'west_majiapu', '苏州桥')","('nanmofang_chaoyang', '右安门村_fengtai', 'none_haidian')",9,True
533,"(116.45896, 39.89937000000001)","(116.36499, 39.84581)","(116.3959, 39.96486)","('baiziwan', 'west_majiapu', 'anhua')","('nanmofang_chaoyang', '右安门村_fengtai', 'none_chaoyang')",9,True
533,"(116.45896, 39.89937000000001)","(116.36499, 39.84581)","(116.4021, 39.94598)","('baiziwan', 'west_majiapu', 'inner_andingmen_str')","('nanmofang_chaoyang', '右安门村_fengtai', 'none_dongcheng')",9,True
533,"(116.45896, 39.89937000000001)","(116.36499, 39.84581)","(116.44404, 39.93969)","('baiziwan', 'west_majiapu', 'dongzhimen_outer_street')","('nanmofang_chaoyang', '右安门村_fengtai', 'none_chaoyang')",9,True
533,"(116.45896, 39.89937000000001)","(116.36499, 39.84581)","(116.48373, 39.97688)","('baiziwan', 'west_majiapu', 'jiuxianqiao')","('nanmofang_chaoyang', '右安门村_fengtai', 'jiangtai_chaoyang')",9,True
533,"(116.45896, 39.89937000000001)","(116.36499, 39.84581)","(116.48963, 39.99506)","('baiziwan', 'west_majiapu', 'jingmi')","('nanmofang_chaoyang', '右安门村_fengtai', 'dongxindian_chaoyang')",9,True
533,"(116.45896, 39.89937000000001)","(116.39969, 39.83082)","(116.46518, 39.80823)","('baiziwan', '南四环中路', 'santaishan')","('nanmofang_chaoyang', 'dahongmen_fengtai', 'yizhuang_daxing')",9,True
533,"(116.45896, 39.89937000000001)","(116.39969, 39.83082)","(116.44453, 39.95906)","('baiziwan', '南四环中路', 'north_3rd_ring')","('nanmofang_chaoyang', 'dahongmen_fengtai', 'taiyanggong_chaoyang')",10,True
533,"(116.45896, 39.89937000000001)","(116.39969, 39.83082)","(116.34208, 39.96645)","('baiziwan', '南四环中路', '北三环西路')","('nanmofang_chaoyang', 'dahongmen_fengtai', 'none_haidian')",9,True
533,"(116.45896, 39.89937000000001)","(116.46518, 39.80823)","(116.46518, 39.80824000000001)","('baiziwan', 'santaishan', 'santaishan')","('nanmofang_chaoyang', 'yizhuang_daxing', 'yizhuang_daxing')",9,True
533,"(116.45896, 39.89937000000001)","(116.46518, 39.80823)","(116.4554, 39.88687)","('baiziwan', 'santaishan', '东三环中路')","('nanmofang_chaoyang', 'yizhuang_daxing', 'nanmofang_chaoyang')",9,True
533,"(116.45896, 39.89937000000001)","(116.46518, 39.80823)","(116.45567, 39.94392)","('baiziwan', 'santaishan', 'e_3rd_ring')","('nanmofang_chaoyang', 'yizhuang_daxing', 'jiangtai_chaoyang')",9,True
533,"(116.45896, 39.89937000000001)","(116.46518, 39.80823)","(116.42394, 39.96824)","('baiziwan', 'santaishan', '北三环东路')","('nanmofang_chaoyang', 'yizhuang_daxing', 'taiyanggong_chaoyang')",9,True
533,"(116.45896, 39.89937000000001)","(116.46518, 39.80823)","(116.40212, 39.96766)","('baiziwan', 'santaishan', '北三环中路')","('nanmofang_chaoyang', 'yizhuang_daxing', 'none_chaoyang')",9,True
533,"(116.45896, 39.89937000000001)","(116.46518, 39.80823)","(116.36231, 39.9666)","('baiziwan', 'santaishan', '北太平庄路')","('nanmofang_chaoyang', 'yizhuang_daxing', 'huayuanlu_subdistrict_haidian')",9,True
533,"(116.45896, 39.89937000000001)","(116.46518, 39.80823)","(116.30233, 39.95884)","('baiziwan', 'santaishan', '苏州桥')","('nanmofang_chaoyang', 'yizhuang_daxing', 'none_haidian')",9,True
533,"(116.45896, 39.89937000000001)","(116.46518, 39.80823)","(116.3959, 39.96486)","('baiziwan', 'santaishan', 'anhua')","('nanmofang_chaoyang', 'yizhuang_daxing', 'none_chaoyang')",9,True
533,"(116.45896, 39.89937000000001)","(116.46518, 39.80823)","(116.4021, 39.94598)","('baiziwan', 'santaishan', 'inner_andingmen_str')","('nanmofang_chaoyang', 'yizhuang_daxing', 'none_dongcheng')",9,True
533,"(116.45896, 39.89937000000001)","(116.46518, 39.80823)","(116.44404, 39.93969)","('baiziwan', 'santaishan', 'dongzhimen_outer_street')","('nanmofang_chaoyang', 'yizhuang_daxing', 'none_chaoyang')",9,True
533,"(116.45896, 39.89937000000001)","(116.46518, 39.80823)","(116.48373, 39.97688)","('baiziwan', 'santaishan', 'jiuxianqiao')","('nanmofang_chaoyang', 'yizhuang_daxing', 'jiangtai_chaoyang')",9,True
533,"(116.45896, 39.89937000000001)","(116.46518, 39.80823)","(116.48963, 39.99506)","('baiziwan', 'santaishan', 'jingmi')","('nanmofang_chaoyang', 'yizhuang_daxing', 'dongxindian_chaoyang')",9,True
533,"(116.45896, 39.89937000000001)","(116.4554, 39.88687)","(116.44453, 39.95906)","('baiziwan', '东三环中路', 'north_3rd_ring')","('nanmofang_chaoyang', 'nanmofang_chaoyang', 'taiyanggong_chaoyang')",9,True
533,"(116.45896, 39.89937000000001)","(116.4554, 39.88687)","(116.34208, 39.96645)","('baiziwan', '东三环中路', '北三环西路')","('nanmofang_chaoyang', 'nanmofang_chaoyang', 'none_haidian')",9,True
533,"(116.45896, 39.89937000000001)","(116.45567, 39.94392)","(116.34208, 39.96645)","('baiziwan', 'e_3rd_ring', '北三环西路')","('nanmofang_chaoyang', 'jiangtai_chaoyang', 'none_haidian')",9,True
533,"(116.45896, 39.89937000000001)","(116.44453, 39.95906)","(116.34208, 39.96645)","('baiziwan', 'north_3rd_ring', '北三环西路')","('nanmofang_chaoyang', 'taiyanggong_chaoyang', 'none_haidian')",9,True
533,"(116.45896, 39.89937000000001)","(116.44453, 39.95906)","(116.34457, 39.96621)","('baiziwan', 'north_3rd_ring', 'north_3rd_ring')","('nanmofang_chaoyang', 'taiyanggong_chaoyang', 'none_haidian')",9,True
533,"(116.45896, 39.89937000000001)","(116.44453, 39.95906)","(116.3959, 39.96486)","('baiziwan', 'north_3rd_ring', 'anhua')","('nanmofang_chaoyang', 'taiyanggong_chaoyang', 'none_chaoyang')",9,True
533,"(116.45896, 39.89937000000001)","(116.44453, 39.95906)","(116.4021, 39.94598)","('baiziwan', 'north_3rd_ring', 'inner_andingmen_str')","('nanmofang_chaoyang', 'taiyanggong_chaoyang', 'none_dongcheng')",9,True
533,"(116.45896, 39.89937000000001)","(116.44453, 39.95906)","(116.44404, 39.93969)","('baiziwan', 'north_3rd_ring', 'dongzhimen_outer_street')","('nanmofang_chaoyang', 'taiyanggong_chaoyang', 'none_chaoyang')",9,True
533,"(116.45896, 39.89937000000001)","(116.44453, 39.95906)","(116.48373, 39.97688)","('baiziwan', 'north_3rd_ring', 'jiuxianqiao')","('nanmofang_chaoyang', 'taiyanggong_chaoyang', 'jiangtai_chaoyang')",10,True
533,"(116.45896, 39.89937000000001)","(116.44453, 39.95906)","(116.48963, 39.99506)","('baiziwan', 'north_3rd_ring', 'jingmi')","('nanmofang_chaoyang', 'taiyanggong_chaoyang', 'dongxindian_chaoyang')",9,True
533,"(116.45896, 39.89937000000001)","(116.42394, 39.96824)","(116.34208, 39.96645)","('baiziwan', '北三环东路', '北三环西路')","('nanmofang_chaoyang', 'taiyanggong_chaoyang', 'none_haidian')",9,True
533,"(116.45896, 39.89937000000001)","(116.40212, 39.96766)","(116.34208, 39.96645)","('baiziwan', '北三环中路', '北三环西路')","('nanmofang_chaoyang', 'none_chaoyang', 'none_haidian')",9,True
533,"(116.45896, 39.89937000000001)","(116.36231, 39.9666)","(116.34208, 39.96645)","('baiziwan', '北太平庄路', '北三环西路')","('nanmofang_chaoyang', 'huayuanlu_subdistrict_haidian', 'none_haidian')",9,True
533,"(116.45896, 39.89937000000001)","(116.34208, 39.96645)","(116.30907, 39.96329)","('baiziwan', '北三环西路', '北三环西路')","('nanmofang_chaoyang', 'none_haidian', 'none_haidian')",9,True
533,"(116.45896, 39.89937000000001)","(116.34208, 39.96645)","(116.3959, 39.96486)","('baiziwan', '北三环西路', 'anhua')","('nanmofang_chaoyang', 'none_haidian', 'none_chaoyang')",9,True
533,"(116.45896, 39.89937000000001)","(116.34208, 39.96645)","(116.4021, 39.94598)","('baiziwan', '北三环西路', 'inner_andingmen_str')","('nanmofang_chaoyang', 'none_haidian', 'none_dongcheng')",9,True
533,"(116.45896, 39.89937000000001)","(116.34208, 39.96645)","(116.44404, 39.93969)","('baiziwan', '北三环西路', 'dongzhimen_outer_street')","('nanmofang_chaoyang', 'none_haidian', 'none_chaoyang')",9,True
533,"(116.45896, 39.89937000000001)","(116.34208, 39.96645)","(116.48373, 39.97688)","('baiziwan', '北三环西路', 'jiuxianqiao')","('nanmofang_chaoyang', 'none_haidian', 'jiangtai_chaoyang')",9,True
533,"(116.45896, 39.89937000000001)","(116.34208, 39.96645)","(116.48963, 39.99506)","('baiziwan', '北三环西路', 'jingmi')","('nanmofang_chaoyang', 'none_haidian', 'dongxindian_chaoyang')",9,True
533,"(116.45896, 39.89937000000001)","(116.30231, 39.94202)","(116.30008, 39.9441)","('baiziwan', '紫竹院路', 'empty')","('nanmofang_chaoyang', 'sijiqing_haidian', '兰靛厂村_haidian')",9,True
533,"(116.45193, 39.86436)","(116.43521, 39.85754)","(116.36499, 39.84581)","('东三环南路', 's._3rd_ring', 'west_majiapu')","('shilihe_chaoyang', 'fenzhongsi_fengtai', '右安门村_fengtai')",9,True
533,"(116.45193, 39.86436)","(116.43521, 39.85754)","(116.46518, 39.80823)","('东三环南路', 's._3rd_ring', 'santaishan')","('shilihe_chaoyang', 'fenzhongsi_fengtai', 'yizhuang_daxing')",9,True
533,"(116.45193, 39.86436)","(116.43521, 39.85754)","(116.44453, 39.95906)","('东三环南路', 's._3rd_ring', 'north_3rd_ring')","('shilihe_chaoyang', 'fenzhongsi_fengtai', 'taiyanggong_chaoyang')",9,True
533,"(116.45193, 39.86436)","(116.43521, 39.85754)","(116.34208, 39.96645)","('东三环南路', 's._3rd_ring', '北三环西路')","('shilihe_chaoyang', 'fenzhongsi_fengtai', 'none_haidian')",9,True
533,"(116.45193, 39.86436)","(116.31677, 39.83669)","(116.36499, 39.84581)","('东三环南路', 'empty', 'west_majiapu')","('shilihe_chaoyang', 'hua‘xiang_fengtai', '右安门村_fengtai')",9,True
533,"(116.45193, 39.86436)","(116.31677, 39.83669)","(116.46518, 39.80823)","('东三环南路', 'empty', 'santaishan')","('shilihe_chaoyang', 'hua‘xiang_fengtai', 'yizhuang_daxing')",9,True
533,"(116.45193, 39.86436)","(116.31677, 39.83669)","(116.30231, 39.94202)","('东三环南路', 'empty', '紫竹院路')","('shilihe_chaoyang', 'hua‘xiang_fengtai', 'sijiqing_haidian')",9,True
533,"(116.45193, 39.86436)","(116.31677, 39.83669)","(116.48373, 39.97688)","('东三环南路', 'empty', 'jiuxianqiao')","('shilihe_chaoyang', 'hua‘xiang_fengtai', 'jiangtai_chaoyang')",9,True
533,"(116.45193, 39.86436)","(116.36499, 39.84581)","(116.46518, 39.80823)","('东三环南路', 'west_majiapu', 'santaishan')","('shilihe_chaoyang', '右安门村_fengtai', 'yizhuang_daxing')",9,True
533,"(116.45193, 39.86436)","(116.36499, 39.84581)","(116.45465, 39.86367)","('东三环南路', 'west_majiapu', 'empty')","('shilihe_chaoyang', '右安门村_fengtai', 'shilihe_chaoyang')",9,True
533,"(116.45193, 39.86436)","(116.36499, 39.84581)","(116.44453, 39.95906)","('东三环南路', 'west_majiapu', 'north_3rd_ring')","('shilihe_chaoyang', '右安门村_fengtai', 'taiyanggong_chaoyang')",9,True
533,"(116.45193, 39.86436)","(116.36499, 39.84581)","(116.34208, 39.96645)","('东三环南路', 'west_majiapu', '北三环西路')","('shilihe_chaoyang', '右安门村_fengtai', 'none_haidian')",9,True
533,"(116.45193, 39.86436)","(116.46518, 39.80823)","(116.45465, 39.86367)","('东三环南路', 'santaishan', 'empty')","('shilihe_chaoyang', 'yizhuang_daxing', 'shilihe_chaoyang')",9,True
533,"(116.45193, 39.86436)","(116.46518, 39.80823)","(116.44453, 39.95906)","('东三环南路', 'santaishan', 'north_3rd_ring')","('shilihe_chaoyang', 'yizhuang_daxing', 'taiyanggong_chaoyang')",9,True
533,"(116.45193, 39.86436)","(116.46518, 39.80823)","(116.34208, 39.96645)","('东三环南路', 'santaishan', '北三环西路')","('shilihe_chaoyang', 'yizhuang_daxing', 'none_haidian')",9,True
533,"(116.33324, 39.84777)","(116.31677, 39.83669)","(116.36499, 39.84581)","('南三环西路', 'empty', 'west_majiapu')","('万泉寺村_fengtai', 'hua‘xiang_fengtai', '右安门村_fengtai')",9,True
533,"(116.33324, 39.84777)","(116.31677, 39.83669)","(116.46518, 39.80823)","('南三环西路', 'empty', 'santaishan')","('万泉寺村_fengtai', 'hua‘xiang_fengtai', 'yizhuang_daxing')",9,True
533,"(116.33324, 39.84777)","(116.31677, 39.83669)","(116.30231, 39.94202)","('南三环西路', 'empty', '紫竹院路')","('万泉寺村_fengtai', 'hua‘xiang_fengtai', 'sijiqing_haidian')",9,True
533,"(116.33324, 39.84777)","(116.36499, 39.84581)","(116.46518, 39.80823)","('南三环西路', 'west_majiapu', 'santaishan')","('万泉寺村_fengtai', '右安门村_fengtai', 'yizhuang_daxing')",9,True
533,"(116.33324, 39.84777)","(116.36499, 39.84581)","(116.45465, 39.86367)","('南三环西路', 'west_majiapu', 'empty')","('万泉寺村_fengtai', '右安门村_fengtai', 'shilihe_chaoyang')",9,True
533,"(116.33324, 39.84777)","(116.36499, 39.84581)","(116.44453, 39.95906)","('南三环西路', 'west_majiapu', 'north_3rd_ring')","('万泉寺村_fengtai', '右安门村_fengtai', 'taiyanggong_chaoyang')",9,True
533,"(116.33324, 39.84777)","(116.36499, 39.84581)","(116.34208, 39.96645)","('南三环西路', 'west_majiapu', '北三环西路')","('万泉寺村_fengtai', '右安门村_fengtai', 'none_haidian')",9,True
533,"(116.33324, 39.84777)","(116.46518, 39.80823)","(116.45465, 39.86367)","('南三环西路', 'santaishan', 'empty')","('万泉寺村_fengtai', 'yizhuang_daxing', 'shilihe_chaoyang')",9,True
533,"(116.33324, 39.84777)","(116.46518, 39.80823)","(116.44453, 39.95906)","('南三环西路', 'santaishan', 'north_3rd_ring')","('万泉寺村_fengtai', 'yizhuang_daxing', 'taiyanggong_chaoyang')",9,True
533,"(116.33324, 39.84777)","(116.46518, 39.80823)","(116.34208, 39.96645)","('南三环西路', 'santaishan', '北三环西路')","('万泉寺村_fengtai', 'yizhuang_daxing', 'none_haidian')",9,True
533,"(116.31494, 39.83978)","(116.31677, 39.83669)","(116.36499, 39.84581)","('rd._guanghua', 'empty', 'west_majiapu')","('hua‘xiang_fengtai', 'hua‘xiang_fengtai', '右安门村_fengtai')",9,True
533,"(116.31494, 39.83978)","(116.31677, 39.83669)","(116.46518, 39.80823)","('rd._guanghua', 'empty', 'santaishan')","('hua‘xiang_fengtai', 'hua‘xiang_fengtai', 'yizhuang_daxing')",9,True
533,"(116.31494, 39.83978)","(116.31677, 39.83669)","(116.30231, 39.94202)","('rd._guanghua', 'empty', '紫竹院路')","('hua‘xiang_fengtai', 'hua‘xiang_fengtai', 'sijiqing_haidian')",9,True
533,"(116.31494, 39.83978)","(116.36499, 39.84581)","(116.46518, 39.80823)","('rd._guanghua', 'west_majiapu', 'santaishan')","('hua‘xiang_fengtai', '右安门村_fengtai', 'yizhuang_daxing')",9,True
533,"(116.31494, 39.83978)","(116.36499, 39.84581)","(116.45465, 39.86367)","('rd._guanghua', 'west_majiapu', 'empty')","('hua‘xiang_fengtai', '右安门村_fengtai', 'shilihe_chaoyang')",9,True
533,"(116.31494, 39.83978)","(116.36499, 39.84581)","(116.44453, 39.95906)","('rd._guanghua', 'west_majiapu', 'north_3rd_ring')","('hua‘xiang_fengtai', '右安门村_fengtai', 'taiyanggong_chaoyang')",9,True
533,"(116.31494, 39.83978)","(116.36499, 39.84581)","(116.34208, 39.96645)","('rd._guanghua', 'west_majiapu', '北三环西路')","('hua‘xiang_fengtai', '右安门村_fengtai', 'none_haidian')",9,True
533,"(116.31494, 39.83978)","(116.46518, 39.80823)","(116.45465, 39.86367)","('rd._guanghua', 'santaishan', 'empty')","('hua‘xiang_fengtai', 'yizhuang_daxing', 'shilihe_chaoyang')",9,True
533,"(116.31494, 39.83978)","(116.46518, 39.80823)","(116.44453, 39.95906)","('rd._guanghua', 'santaishan', 'north_3rd_ring')","('hua‘xiang_fengtai', 'yizhuang_daxing', 'taiyanggong_chaoyang')",9,True
533,"(116.31494, 39.83978)","(116.46518, 39.80823)","(116.34208, 39.96645)","('rd._guanghua', 'santaishan', '北三环西路')","('hua‘xiang_fengtai', 'yizhuang_daxing', 'none_haidian')",9,True
533,"(116.33257, 39.8473)","(116.36499, 39.84581)","(116.46518, 39.80823)","('south_3rd_ring', 'west_majiapu', 'santaishan')","('万泉寺村_fengtai', '右安门村_fengtai', 'yizhuang_daxing')",9,True
533,"(116.33257, 39.8473)","(116.36499, 39.84581)","(116.45465, 39.86367)","('south_3rd_ring', 'west_majiapu', 'empty')","('万泉寺村_fengtai', '右安门村_fengtai', 'shilihe_chaoyang')",9,True
533,"(116.33257, 39.8473)","(116.36499, 39.84581)","(116.44453, 39.95906)","('south_3rd_ring', 'west_majiapu', 'north_3rd_ring')","('万泉寺村_fengtai', '右安门村_fengtai', 'taiyanggong_chaoyang')",9,True
533,"(116.33257, 39.8473)","(116.36499, 39.84581)","(116.34208, 39.96645)","('south_3rd_ring', 'west_majiapu', '北三环西路')","('万泉寺村_fengtai', '右安门村_fengtai', 'none_haidian')",9,True
533,"(116.33257, 39.8473)","(116.46518, 39.80823)","(116.45465, 39.86367)","('south_3rd_ring', 'santaishan', 'empty')","('万泉寺村_fengtai', 'yizhuang_daxing', 'shilihe_chaoyang')",9,True
